author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
redmadrobot,14-04-16,kosmos89,0,8852979,12:36,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,redmadrobot,0,8852985,12:42,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,uninova,0,8853069,13:18,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,mc_murphy,0,8853085,13:29,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,Prokky,0,8853073,13:22,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,mc_murphy,0,8853087,13:31,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,Prokky,0,8853305,15:53,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,deej,0,8853483,17:34,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,mc_murphy,0,8853569,18:27,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,mc_murphy,0,8853599,18:48,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,14-04-16,mc_murphy,0,8853597,18:47,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,15-04-16,BekoBou,0,8854067,02:19,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,18-04-16,mc_murphy,0,8858021,16:50,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
redmadrobot,15-04-16,gena_glot,–5,8854283,10:11,2016-04-14,281555,12:08,ok,Как мы делали Зимнюю Стажировку по iOS- и Android-разработке в Redmadrobot
