author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
what3words,26-02-15,KF_NEXUS,0,8303111,15:10,2015-02-26,251497,14:08,ok,OpenCage — самый мощный инструмент для геокодирования
what3words,26-02-15,Mikhail_dev,+1,8303123,15:13,2015-02-26,251497,14:08,ok,OpenCage — самый мощный инструмент для геокодирования
what3words,26-02-15,what3words,0,8303135,15:16,2015-02-26,251497,14:08,ok,OpenCage — самый мощный инструмент для геокодирования
what3words,26-02-15,what3words,0,8303249,16:02,2015-02-26,251497,14:08,ok,OpenCage — самый мощный инструмент для геокодирования
what3words,26-02-15,kiselev_dv,0,8303231,15:57,2015-02-26,251497,14:08,ok,OpenCage — самый мощный инструмент для геокодирования
what3words,27-02-15,kashey,0,8304253,10:28,2015-02-26,251497,14:08,ok,OpenCage — самый мощный инструмент для геокодирования
what3words,27-02-15,naum,+1,8304479,13:02,2015-02-26,251497,14:08,ok,OpenCage — самый мощный инструмент для геокодирования
