author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
Roshalsky,31-03-15,Roshalsky,+1,8353991,16:35,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,31-03-15,ComodoHacker,0,8353665,14:12,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,31-03-15,Roshalsky,0,8353913,15:55,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,31-03-15,amarao,0,8353969,16:29,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,31-03-15,Roshalsky,0,8354029,16:57,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,31-03-15,amarao,0,8354097,17:21,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,01-04-15,Roshalsky,0,8356297,18:10,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,01-04-15,amarao,0,8356611,21:29,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,02-04-15,Roshalsky,0,8356801,02:44,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
Roshalsky,31-03-15,Roshalsky,0,8354119,17:26,2015-03-31,254415,00:31,ok,Стань повелителем загрузки Linux
