author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
AndreyBadin,26-11-15,duran242,0,8667899,18:22,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,26-11-15,AndreyBadin,+2,8667905,18:29,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,26-11-15,duran242,0,8667967,19:10,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,26-11-15,AndreyBadin,+1,8668009,19:48,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,26-11-15,tendium,0,8668081,20:52,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,26-11-15,AndreyBadin,+2,8668113,21:17,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,26-11-15,kirbak,0,8668181,22:15,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,26-11-15,AndreyBadin,0,8668187,22:21,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,27-11-15,vikarti,0,8668459,06:18,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,27-11-15,AndreyBadin,0,8668727,11:41,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,27-11-15,SpiritOfVox,0,8668297,00:24,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,27-11-15,AndreyBadin,0,8668737,11:47,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,28-11-15,SpiritOfVox,0,8670003,14:35,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,30-11-15,AndreyBadin,0,8671357,11:47,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,27-11-15,depdol,0,8669675,23:00,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
AndreyBadin,28-11-15,AndreyBadin,0,8669701,00:04,2015-11-26,271755,15:08,ok,MultiSim: технологическая SIM-фония для нескольких операторов и одного абонента
