author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
silentz,03-04-15,jaiprakash,+1,8497746,14:03,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,03-04-15,den1s1,0,8497748,14:33,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,03-04-15,enclis,+8,8497750,14:44,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,04-04-15,monah_tuk,0,8497764,05:41,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,03-04-15,Kroligoff,0,8497752,18:41,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,03-04-15,igor_suhorukov,0,8497754,19:16,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,03-04-15,Eddy_Em,+1,8497756,20:20,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,03-04-15,den1s1,0,8497758,21:27,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,08-04-15,jaiprakash,0,8497770,12:04,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,04-04-15,mlu,0,8497760,01:27,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,06-04-15,Delsian,0,8497768,16:37,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,04-04-15,Noliki,+1,8497762,01:30,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,04-04-15,VT100,0,8497766,17:00,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
silentz,08-04-15,jaiprakash,0,8497772,12:14,2015-04-3,254839,12:36,ok,Atmel закапывать еще рано – она живее всех живых
