author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
starni,15-05-15,aleks_raiden,0,8418393,00:16,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,0,8418397,00:19,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,Semenych,+2,8418399,00:20,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,–2,8418401,00:23,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,Semenych,0,8418411,00:33,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,0,8418425,00:42,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,Viacheslav01,+3,8418939,11:14,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,Biga,0,8419437,15:23,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,Viacheslav01,0,8419497,15:44,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,Viacheslav01,0,8419519,15:51,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,19-05-15,vladvoron,0,8425849,20:21,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,ls1,+9,8418587,07:11,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,cadmi,0,8420231,23:44,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,20-05-15,cadmi,–1,8426731,12:52,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,20-05-15,aleks_raiden,+1,8426747,13:02,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,uvelichitel,+2,8418435,00:51,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,+1,8418593,07:17,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,denqxotl,0,8418769,09:48,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,afiskon,+1,8418963,11:24,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,valiorik,0,8419043,12:02,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,0,8419131,12:45,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,likerRr,0,8419651,16:49,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,0,8419705,17:13,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,likerRr,0,8419751,17:30,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,0,8419789,17:38,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,likerRr,0,8419903,19:00,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,starni,0,8419907,19:04,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,15-05-15,likerRr,0,8420065,21:30,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
starni,21-05-15,skey,0,8429139,23:18,2015-05-14,257985,21:55,ok,Разработка ММО РПГ – практическое руководство. Сервер (часть 1)
