author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
Delka,07-07-15,Delka,0,8489471,13:25,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,limonte,+3,8489789,17:23,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,Delphinum,+1,8490165,22:07,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,vithar,+1,8490173,22:18,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,Delphinum,+1,8490181,22:22,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,vithar,+2,8490213,22:46,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,Delphinum,0,8490219,22:55,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,vithar,+1,8490223,22:59,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,Delphinum,0,8490225,23:00,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,vithar,+1,8490231,23:08,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,vithar,+1,8490235,23:09,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,Delphinum,0,8490241,23:15,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,08-07-15,nomn,0,8490913,13:20,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,08-07-15,Polyuretan,+1,8490925,13:32,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,08-07-15,Delka,0,8490297,00:07,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,vanxant,0,8490227,23:00,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,Delphinum,0,8490229,23:02,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,07-07-15,vithar,+2,8490237,23:11,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
Delka,08-07-15,Aingis,0,8490325,00:29,2015-07-7,261973,13:25,ok,Видео доклада «Пишем #b_ правильно» с WebCamp 2015
