author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
MAH69IK,05-05-15,thunderspb,0,8406115,14:36,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,05-05-15,lorc,+3,8406263,15:44,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,05-05-15,MAH69IK,0,8406321,16:28,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,05-05-15,istui,0,8406319,16:27,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,05-05-15,questor,0,8406541,19:35,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,05-05-15,Self_Perfection,0,8406737,22:18,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,06-05-15,mcdebugger,0,8407621,15:20,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,05-05-15,khim,0,8406821,23:46,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,06-05-15,anpetrov,0,8406825,00:04,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
MAH69IK,06-05-15,Self_Perfection,0,8407695,16:13,2015-05-5,257269,10:21,ok,Изменение схемы разбивки диска на арендуемом VPS
