author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
svosin,20-02-15,EminH,0,8294027,16:44,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,svosin,0,8294035,16:47,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,EminH,0,8294039,16:49,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,svosin,0,8294055,16:55,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,megalol,+1,8294045,16:50,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,svosin,0,8294053,16:54,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,raid,+1,8294089,17:12,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,svosin,+3,8294097,17:16,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,Louter,+1,8294119,17:31,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,svosin,+2,8294125,17:32,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,21-02-15,Byteman,+1,8294715,01:38,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,iliasam,+3,8294155,17:59,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,svosin,+1,8294197,18:13,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
svosin,20-02-15,agamemnen,+2,8294417,20:51,2015-02-20,250989,16:19,ok,Приём радиофаксов и прочих цифровых передач с помощью обычного приёмника и компьютера
