author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
Shpankov,05-05-15,movsb,0,8405609,07:37,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,skobkin,0,8405657,09:05,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,ertaquo,+7,8405681,09:27,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,grcool,0,8406035,13:35,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,Shpankov,+2,8406083,14:14,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,movsb,0,8406301,16:12,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,Shpankov,0,8406309,16:20,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,movsb,–2,8406395,17:14,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,05-05-15,Shpankov,0,8406745,22:20,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,movsb,–2,8407007,08:26,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,Shpankov,0,8407417,13:08,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,movsb,0,8407561,14:37,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,Shpankov,0,8407619,15:19,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,movsb,0,8407727,16:43,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,07-05-15,Shpankov,0,8408309,02:47,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,07-05-15,movsb,0,8408503,10:36,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,07-05-15,Shpankov,0,8408773,13:35,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,07-05-15,movsb,0,8408821,14:09,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,ildars,+1,8406985,07:30,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,Shpankov,0,8407411,13:06,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,07-05-15,ildars,0,8408349,07:30,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,07-05-15,Shpankov,0,8408777,13:36,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,Jeditobe,0,8407439,13:22,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,Shpankov,0,8407453,13:29,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,Jeditobe,0,8407483,13:50,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,06-05-15,Shpankov,0,8407517,14:10,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
Shpankov,07-05-15,Serenevenkiy,0,8408415,09:23,2015-05-5,257257,00:15,ok,Еженедельная сборка Vivaldi 1.0.167.2
