author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
IvanGolovach,22-04-15,eld0727,0,8388919,18:51,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,dougrinch,0,8389157,21:41,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,dougrinch,0,8389179,21:51,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,0,8389339,00:39,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,IvanGolovach,0,8389211,22:25,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,IvanGolovach,0,8389219,22:32,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,IvanGolovach,0,8389223,22:34,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,0,8389335,00:37,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,eld0727,0,8389467,04:51,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,ShadowsMind,+2,8389031,20:10,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,IvanGolovach,+1,8389083,20:53,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,ShadowsMind,0,8389103,21:05,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,IvanGolovach,0,8389137,21:27,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,0,8389561,08:52,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,IvanGolovach,0,8390043,13:29,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,Optik,0,8389341,00:41,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,Aivean,0,8389047,20:20,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,IvanGolovach,0,8389087,20:55,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,22-04-15,darkdimius,+3,8389301,23:58,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,+3,8389305,00:01,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,IvanGolovach,0,8389357,01:08,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,+2,8389545,08:40,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,Optik,+1,8389569,09:03,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,+5,8389603,09:34,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,0,8389307,00:04,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,IvanGolovach,0,8389355,01:07,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,0,8389553,08:45,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
IvanGolovach,23-04-15,darkdimius,+3,8389309,00:07,2015-04-22,255631,16:54,ok,«Перегрузка операторов» в Scala
