author,comment_date,comment_nickname,comment_rating,comment_rel,comment_time,post_date,post_id,post_time,status,title
YourChief,15-07-15,ValdikSS,–5,8499087,00:01,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,15-07-15,YourChief,+4,8499193,02:00,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,15-07-15,stepik777,0,8500827,18:44,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,15-07-15,ValdikSS,0,8501085,21:21,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,15-07-15,viktprog,0,8499157,01:11,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,15-07-15,YourChief,0,8499187,01:53,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,15-07-15,apangin,–9,8499477,10:23,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,30-09-15,erlyvideo,+1,8596893,22:12,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,19-07-16,YourChief,+1,9707058,17:39,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,23-07-16,keylase,+1,9713310,18:15,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,20-12-16,keylase,0,9975720,23:43,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,21-12-16,YourChief,0,9975766,00:23,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,22-12-16,YourChief,+1,9977788,09:51,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,23-01-17,YourChief,0,10029096,13:45,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
YourChief,23-01-17,YourChief,0,10029102,13:49,2015-07-14,262563,22:47,ok,"Эффективное кодирование видео в Linux c Nvidia NVENC: часть 2, дополнительная"
